method,mix_seed,order_seed,session,original_label,B0_top16_direction_second_moments,B0_top16_second_moment_sum,B0_complement_second_moment,R_top16,delta_R_top16,R_complement_norm,delta_R_complement_norm
B4,41002,1995,1,4,"[0.10461610845269598, 0.012936198834410934, 0.0036028909411240954, 0.0020357299332927122, 0.002511744126285998, 0.0025153950470737573, 0.002105803077213784, 0.0016295568523339696, 0.0014671874698364345, 0.001328386596185286, 0.001089111160007885, 0.0008802886107206138, 0.0009671547520940472, 0.0009732370972299258, 0.0008933690243328936, 0.0007960187933399983]",0.14034818076817832,0.026318485921910856,"[-0.13167818321635263, 0.027401558538644285, -0.005673150309127671, -0.004060530028022353, 0.01419395732602679, 0.0005633835808260296, 0.00656665585137131, 0.00036169034770685345, -0.0008254928647368459, -0.003963895524349345, -0.0006476156855342873, 0.002130426718521657, -0.0002677037013420207, -0.005175574214594799, 0.00014335084066375949, -0.00028480763930175963]","[-0.003824475703363173, 0.0001447115630366963, -0.0007014910090560304, 9.21450895236497e-05, 0.000549814939892221, -0.00011233048658945981, -0.00021982267810447445, 0.00016670060076821955, 0.00015187010991007163, -0.00038349258297443157, -8.759603729056147e-05, 0.00013158550390270782, -0.00014091444411489282, -0.0002956320136173692, -0.00020983772036548047, -1.1993115427159596e-05]",0.007758924532767065,0.0007778570611648438
B4,41002,1995,1,5,"[0.10652437802851837, 0.007746881079716125, 0.005559528973274388, 0.0016880870253707931, 0.002940712084138401, 0.0029503516184119743, 0.0015153364396917252, 0.0022449552374030225, 0.001715619737169788, 0.001270759726298506, 0.0010254132441203908, 0.0009839576911135765, 0.0010670369423690068, 0.0009282919768405633, 0.0007457990625543683, 0.0007491318917013579]",0.13965624075869237,0.027010425450830378,"[-0.13292165183513932, 0.004779631544519821, -0.010455720236503723, 0.0008482447508242923, 0.015221505048839562, -0.009067989057029713, 0.0007628242938146349, -0.0014994305945097222, 0.0012499543363772288, -0.004387377349097946, 0.0002987882830326888, -0.00015265177146672648, -0.0009842410792088897, 0.0033246312108748226, 0.0017066602999461968, 0.0011893516763501486]","[-0.004086540352711407, 0.0009106376415114865, 0.0005176402827745651, -0.00011047632898034049, 0.00047396116473299185, -0.0003406912745182936, 0.0004714492601322966, 0.00019687060572922286, -0.0005082435532517695, -5.380090959194992e-05, 0.00040747745924862535, 6.680376529630962e-05, 0.00022693299434847425, 9.360821496756547e-05, 6.800319984790722e-05, 0.00013202814013965738]",0.008037400214707457,0.0010886063739109484
B4,41002,1995,2,1,"[0.07521179517607854, 0.006593401777003363, 0.0027876589246732747, 0.0022203697032726513, 0.0023636454293579196, 0.0029059336538637035, 0.0014092735199374388, 0.0014263949481747266, 0.0013086973777631998, 0.0011192154235634057, 0.0009214658112419813, 0.0008424327170754226, 0.0006617605023347305, 0.0006767040152389406, 0.0006141129961036345, 0.0006277359474760987]",0.10169059792315902,0.023309402138734475,"[-0.09643817848920641, 0.01026503161768328, 0.00016011902761167148, 0.011250522933834124, -0.008555473785374539, 0.00898227128430036, -0.00011738583266875076, -0.0013862402772227451, -0.005306178065667726, -0.004639975780522841, -0.0021074922019348324, -0.003856968441598167, 0.0008714042434392912, 0.0002846162542601599, 0.002011221994660979, -0.002730328819562136]","[-0.002948330887338001, 0.0002418632767123775, 5.0592428270929075e-05, 0.0003181468878083898, -0.00033442527177471857, 0.00020943376780837807, -5.774038030024552e-05, -0.00011675523090992699, -0.00021897686754644992, -0.00012496647524565775, -7.56005256179397e-05, -0.00010204999587752697, -1.7460259133450936e-05, -1.588895534880823e-05, 4.520108837201428e-06, -2.5984298872926774e-05]",0.0047639213349846875,0.000299304919694205
B4,41002,1995,2,3,"[0.07758395357537776, 0.005617443192319865, 0.003729366930324926, 0.001959822537378464, 0.001709863693471189, 0.001649913774411311, 0.002000883828679559, 0.0012649061947165943, 0.0011359785303487733, 0.0010306024727724948, 0.0009786293268026329, 0.0006725302661851883, 0.0006653791218352545, 0.0005980271034526566, 0.0006600702096985397, 0.0005727120880723676]",0.10183008284584757,0.023169917099704368,"[-0.09810101820951884, -9.383525209288336e-05, 0.0017277165075075729, 0.008081177608565054, -0.0016551753521712742, 0.0007691716215274128, 0.002956343858855871, -0.001519562528362017, 0.0016278523617827725, -0.003636759898850313, -0.002572690041182307, 0.0015332133361480227, 0.00027406231655009776, -0.0014435526510872274, -0.0026236166196297226, 0.0006788096956704332]","[-0.0029877043287450085, 0.00021256369625146895, 0.00014857520694639144, 0.00033517638806015944, -0.0001325494427624884, -2.193275277300067e-05, 7.179759266000238e-05, 3.1256060739968326e-05, 0.000148649639699215, -0.00015985217897824663, -5.608111441499425e-05, -4.694862602469724e-05, 5.316172458386564e-06, -8.59779061904026e-05, -0.00016050034672880135, -2.9841919442411615e-05]",0.006033376946391148,0.0004642306219330404
B4,41002,1995,2,0,"[0.08008624810352058, 0.006368830533575097, 0.0029003633477456834, 0.0016365203938632394, 0.0012458512316281015, 0.003768109674317521, 0.001416861068791109, 0.0012427533918114837, 0.0010229464223241642, 0.0007960202342849927, 0.0009463271301629791, 0.0006330349041939438, 0.0007645422913768971, 0.0006138137020694128, 0.0005086301830899482, 0.00046726479901024615]",0.10441811741176539,0.02058188252769208,"[-0.0997608801690336, -0.015230971945996782, -0.0045455579793853024, 0.0051572012471328725, 0.0005657725277244914, 0.015702711776258985, -0.001503216098689541, 0.002923387105906827, -0.0026580686041454945, 0.0009846077104943049, -0.005715781565273134, -0.00150172920366584, -0.002410118072848843, 4.525185003675948e-05, 0.0020853961332354975, 0.0003222707278603931]","[-0.002671901794197833, -0.00041937881174380193, -9.555784024598249e-05, 0.0001639035159911488, 3.8745333836377646e-06, 0.0003752030548515721, -4.7808152728966085e-05, 6.903185813539758e-05, -6.0636298469726216e-05, 3.3541015238940836e-05, -0.00014510287421683207, -2.1493539688123004e-05, -6.220073855058193e-05, -1.6898346103044993e-05, 1.7533012520825268e-05, -1.6606860012068562e-05]",0.005930387591259371,0.00020222117939199113
B4,41002,1995,2,6,"[0.08214334422537733, 0.005625069858143307, 0.0019166211577388375, 0.006119542032893632, 0.0019931540879761928, 0.0005944162676564289, 0.0018933580557506584, 0.0010870400722984824, 0.0013164936016628777, 0.0012296142068898804, 0.0006860255739405963, 0.0008886549102085766, 0.0010097783204022627, 0.0007190633479074201, 0.000409829295720404, 0.00034021947445862674]",0.10797222448902552,0.017027774899155426,"[-0.10107849635159605, -0.01539335819242005, -0.007563878293581367, -0.024860503806589978, 0.004617278570210194, 0.0020922268020176224, -0.01053976387357663, 0.004385279006298642, -0.00126565753289192, -0.008820463733076263, 0.003615854523715908, 0.0019726961092391493, 0.0038088409687145565, -0.00122125672031755, -0.002195244132729573, -0.0010013523758812036]","[-0.0037073135786710094, -0.0006618011018147454, -0.0005458192018618082, -0.0003133230808125095, 0.0005198918921903827, -0.0003086211450317326, -0.00017636342206334748, 0.0004736498608578602, -0.00013108791419770324, -0.00013377640661732426, 0.00021664557148365847, 0.00022982157685530585, 0.0002783547547058428, 0.0001513914530550605, 3.5394830232960675e-05, 0.00010990221600981964]",0.008833076906402929,0.0014915203768516854
B4,41002,1995,2,4,"[0.07879134106099393, 0.009745325519998835, 0.0028119922572967765, 0.001358551125590482, 0.0020128374299949775, 0.0015732316242327207, 0.0015927006337515997, 0.00145827724891365, 0.0008475229958386862, 0.0006000449698527018, 0.000892884884834595, 0.0005492939439237496, 0.0007118120178217161, 0.0006971361418832561, 0.0006871985212834691, 0.0007461154738574727]",0.10507626585006863,0.019923734167498264,"[-0.09896398607386152, 0.020266841819870728, 0.0035675622771265047, 0.0014197190053946637, 0.005090059822620863, -0.007774632721716104, 0.00577708115007814, -0.0014859197280676386, -0.00020858701871702667, 0.0011035583235413492, 0.001954443171050859, 0.0015988748822247788, -0.0011606618401564974, -0.003042472897746951, -0.0004057119983534943, 0.002004035060029071]","[-0.0028757018561593206, 8.496634225057606e-05, 0.00044836419012454055, 0.00031904939517227594, 0.0001071084732821359, -0.0003382831011157668, -9.158263795961504e-05, -3.33077659339622e-05, 0.0001715521224554875, 6.43207411826396e-06, 0.00021936725437332705, 0.00018845085963895719, -5.8332001160122084e-05, -0.00028948025753919044, -0.00015705527739098683, 3.920636527601128e-05]",0.006176774129649931,0.000578307818445991
B4,41002,1995,2,5,"[0.0802108827393343, 0.005960185191702343, 0.004026597529071041, 0.001497000856682701, 0.0018385258617170188, 0.0020805212514128273, 0.001021529622659442, 0.001748149271160688, 0.00121886232584255, 0.0007296907778428183, 0.0007778442960355306, 0.0006936740651280223, 0.0007125790649577615, 0.0004947950427477497, 0.0007393274516941686, 0.0006382577426386904]",0.10438842309062767,0.020611576566514397,"[-0.09989083059611975, 0.00322686571702703, 0.005907735747330049, 0.005318096406917183, -0.0017149378309583708, -0.010645212207186991, 0.0016702161090914958, -0.004671121258073857, 0.0009638046293849363, -0.0005078443338147065, 0.002238794554001313, 0.001812593205507822, 0.0015548693046857946, 0.001100411790880216, -0.0008359133568247235, -0.0010239882418141132]","[-0.003074041187543223, 0.0006692841728422032, -0.00039855657348618155, -6.696329731262596e-05, -5.93638420820299e-05, -0.000408315711187576, 0.00038936673997647185, 0.0001937576721068377, -0.00031703136455845445, -1.9902450829582606e-05, 0.00019351035553861253, -0.00021685566114785322, 3.260704172929615e-05, 8.718474341226974e-05, 3.762024372288196e-06, -0.00011255662113911264]",0.006408096062689934,0.0008275150750254409
B4,41002,1995,2,2,"[0.08080469934306128, 0.007090976552766197, 0.003415772332676153, 0.0011238318265076998, 0.0018796001039568073, 0.0017313657133591885, 0.0011828707533365617, 0.0015465329799373025, 0.0009370533015485519, 0.0007901691253461749, 0.0009914922037057808, 0.0007858203073267251, 0.0007880663327930391, 0.0006773522684236814, 0.000507864105806973, 0.0005559600555628964]",0.10480942730611503,0.02019057265901697,"[-0.10020103634178731, 0.012996550467611665, -0.005617905069382584, 6.284524791464683e-05, -0.0006508068428510743, -0.0074415790111345475, 0.0025146618321572156, 0.001788384467483518, 0.0021279196300582784, 0.00020449936705126446, 0.004088172012178365, 0.004071260927143922, -0.0015707377468849207, 0.00012089099941982494, 0.0007680530415504821, -0.0008850621123117958]","[-0.0027812843455458655, 0.0005068885674423936, -9.775506203243369e-05, 4.42345565540116e-06, 6.596945828925457e-05, -0.00025260004549895103, -1.690757778879943e-05, 6.944548075682168e-05, 5.832931883401033e-05, 7.165937015178024e-05, 9.871970616408478e-05, 0.00016739290371252017, -7.656207695454914e-06, 6.7688615928568815e-06, 2.7357091289428988e-05, -1.0960328792695844e-05]",0.0049450468191184075,0.00028533609657906193
B4,41002,1995,2,7,"[0.08160171105569958, 0.00459079820453036, 0.003808919915635385, 0.0020542761858670824, 0.0015849713662426561, 0.0010977351621952864, 0.0019199188026910398, 0.0013246712242434276, 0.0013441321371063894, 0.002858457000386156, 0.0014499197236122262, 0.0015071011221847981, 0.0007021034287097925, 0.0007510121474675455, 0.0010170996400688326, 0.0007440458082681744]",0.10835687292490874,0.01664312738610492,"[-0.10068369309503707, -0.011793625293818864, 0.006726398446311739, -0.00431708464511339, 0.001169378267860309, -0.004364514894588793, -0.0028551726546457387, 0.0013897880919626292, 0.0032997844258523474, 0.013570174004840702, -0.0037045953180787233, -0.0064373429887983015, -0.001476121952957162, 0.0021044806005024353, -0.0006452092108802062, 0.004300760227829545]","[-0.0037790557501801232, 0.000436003404634907, 0.00026437993839383, -0.00026928461221629134, 8.320057847822099e-05, 0.000190731332875422, -9.115429221841256e-05, -0.00032394930899637013, 0.0005266758876738598, 0.0005885471144407414, -0.0007859810093596381, 0.0010508249342878113, 0.00030600081964354727, -0.0002704841192457648, -0.0006485843056116291, 0.0005303525309820744]",0.009563930711988805,0.002152200973468498
B4,41003,1993,0,4,"[0.15595063880184898, 0.020977912148398434, 0.005848103295589752, 0.0025407517886031697, 0.0027022677949682964, 0.003484720266798272, 0.0038188021914930515, 0.0031912506656993364, 0.0021201052143640328, 0.001297092612815926, 0.0014897529660438979, 0.0011563126242241186, 0.001390481704629742, 0.0011336228007223991, 0.0013614399133141523, 0.0014286223211645221]",0.20989187711067808,0.0401081229244557,"[-0.19691024667269313, -0.04419914582441679, 0.0019558254936719007, -0.001386554571328216, -0.004970660235543746, -0.019466533219966033, 0.008799743865755433, -0.005529415804439235, 0.00847934564858022, -0.0038516318924675707, 0.004035615576848452, 0.0019084912650759915, -0.0030763536962609816, 0.0016336553896980324, 0.002781631107324976, -0.0008135510652010681]","[-0.005754956656061915, 0.0015126379204729176, 0.00026798357938535844, 0.0008413630667662805, -2.3107671313314925e-05, -0.0007730497022316162, 0.0008226007879140364, -0.0005807787186700856, 0.0002814538884518183, -1.8886700955013256e-06, 0.00026559389471245647, -6.335521415221532e-05, -0.00046439319443314906, 0.00020947661931306993, 0.00020175697677659929, -4.043953857754767e-05]",0.008901047486531494,0.001179244279968279
B4,41003,1993,0,0,"[0.1621732245396183, 0.01184360007188722, 0.006026512380374983, 0.00408050849163667, 0.0024466323816819406, 0.00608716932977688, 0.0023409570924619247, 0.002257479738025574, 0.0020984890837660967, 0.0021795832304307193, 0.0016794197848443888, 0.001323510468360887, 0.0012752498223744262, 0.001125880142698152, 0.000989210684347143, 0.0010445536557620494]",0.20897198089804736,0.04102801898086758,"[-0.20074190068497222, 0.026812493482970937, -0.01368344899076032, -0.007731314126555055, -0.005152512997277981, 0.02345230046379067, -0.010655548485795285, 0.009978859091286405, -0.004301285276346911, 0.010423723762520301, 0.00030695058191528517, 0.0038404235746179217, -0.0021391989256071696, -0.006043373534209232, 0.0010036696018797804, -0.00046783047424524813]","[-0.005328566886202253, 0.0006603970962936707, -0.00032537005948620135, -0.00015895599528441075, -0.00013050231693906715, 0.0005918845554281887, -0.0002751704085247228, 0.0003169796394770332, -0.0001863377120962052, 0.0003584273814574257, 9.843308145796773e-05, 5.494186929947614e-05, -2.0828495635032336e-05, -0.00017703824395776994, 2.6547273238287287e-05, -3.381920166651059e-05]",0.007458344831491042,0.0003086684121252608
B4,41003,1993,0,3,"[0.155382812611837, 0.011218672679750151, 0.006975337837184222, 0.003441756829839551, 0.0037374137091835524, 0.003381323881513583, 0.0035129776936887553, 0.002520720040667086, 0.0026499767116987746, 0.0020449424156361137, 0.0021499624096761516, 0.0014946892154333988, 0.0010824322246593434, 0.0012499708074154858, 0.0013431281933515824, 0.0010887908831341735]",0.20327490814466895,0.04672509174643494,"[-0.19635211250696616, -0.0033204756617557464, -0.0026581448268888186, 0.0016829402528391654, -0.01329882073123476, 0.002650715701217387, 0.012809182386827704, -0.006265693131578549, -0.0011053409037769589, 0.00565412179786626, 0.0009629828959924302, 0.0011152679280088508, -0.003943594103711921, 0.003514307645780026, -0.003275596025575531, 0.0017339318699778523]","[-0.006099369540627733, -2.1966714911523907e-05, 0.00014894768558648764, 0.0002173392355348366, -0.000329169260317616, 0.00013834463211065813, 0.0003914565012098365, 4.163342897627338e-05, 0.0001936734253453453, 2.325523749559928e-05, 7.367667633695158e-05, -4.524971018070066e-05, -0.0002900760072347826, 9.817079712231987e-05, 1.2733756761214986e-05, 0.0001195437337236163]",0.010023396025920384,0.0008689331060275539
