dataset,seed,stream,from_task,to_task,split,version,label_a,label_b,distance
HK,1993,U,10,11,fit,post,10,14,0.350956514681265
HK,1993,U,10,11,fit,post,10,9,0.17337954814493486
HK,1993,U,10,11,fit,post,10,19,0.39359984448222735
HK,1993,U,10,11,fit,post,10,15,0.2292614551872922
HK,1993,U,10,11,fit,post,10,6,0.38245315778120154
HK,1993,U,10,11,fit,post,10,5,0.3241531730296382
HK,1993,U,10,11,fit,post,10,20,0.3364384205366799
HK,1993,U,10,11,fit,post,7,0,0.47033630940201215
HK,1993,U,10,11,fit,post,7,4,0.3382926446654465
HK,1993,U,10,11,fit,post,7,12,0.46843980412802405
HK,1993,U,10,11,fit,post,7,8,0.3670274556522767
HK,1993,U,10,11,fit,post,7,2,0.21316551909124998
HK,1993,U,10,11,fit,post,7,11,0.4695362838866499
HK,1993,U,10,11,fit,post,7,17,0.44614370061556435
HK,1993,U,10,11,fit,post,7,3,0.33063527212570387
HK,1993,U,10,11,fit,post,7,21,0.4603689052773758
HK,1993,U,10,11,fit,post,7,16,0.47156081062503025
HK,1993,U,10,11,fit,post,7,22,0.4624887893181741
HK,1993,U,10,11,fit,post,7,13,0.4354154592011163
HK,1993,U,10,11,fit,post,7,18,0.41835541029152035
HK,1993,U,10,11,fit,post,7,14,0.41633157326320064
HK,1993,U,10,11,fit,post,7,9,0.4216366867174535
HK,1993,U,10,11,fit,post,7,19,0.4598195596173747
HK,1993,U,10,11,fit,post,7,15,0.44558781246675333
HK,1993,U,10,11,fit,post,7,6,0.4134439987002957
HK,1993,U,10,11,fit,post,7,5,0.5169066403076666
HK,1993,U,10,11,fit,post,7,20,0.4277621748698985
HK,1993,U,10,11,fit,post,7,10,0.4944469584165603
HK,1993,U,10,11,fit,post,1,0,0.409120236427029
HK,1993,U,10,11,fit,post,1,4,0.31509275753361876
HK,1993,U,10,11,fit,post,1,12,0.4101329209237082
HK,1993,U,10,11,fit,post,1,8,0.18873345423659205
HK,1993,U,10,11,fit,post,1,2,0.18416532415360787
HK,1993,U,10,11,fit,post,1,11,0.39914109015595384
HK,1993,U,10,11,fit,post,1,17,0.25845081456821634
HK,1993,U,10,11,fit,post,1,3,0.29172488634180294
HK,1993,U,10,11,fit,post,1,21,0.2579378600450613
HK,1993,U,10,11,fit,post,1,16,0.4039775818353578
HK,1993,U,10,11,fit,post,1,22,0.2700870342074221
HK,1993,U,10,11,fit,post,1,13,0.262720553707649
HK,1993,U,10,11,fit,post,1,18,0.2231278487386493
HK,1993,U,10,11,fit,post,1,14,0.27124636587078677
HK,1993,U,10,11,fit,post,1,9,0.3677079533702666
HK,1993,U,10,11,fit,post,1,19,0.25909524774423365
HK,1993,U,10,11,fit,post,1,15,0.3255387795381149
HK,1993,U,10,11,fit,post,1,6,0.25278265446896453
HK,1993,U,10,11,fit,post,1,5,0.36510507072085974
HK,1993,U,10,11,fit,post,1,20,0.23200829335102094
HK,1993,U,10,11,fit,post,1,10,0.4111518243262868
HK,1993,U,10,11,fit,post,1,7,0.30690437208624216
HK,1993,U,10,11,fit,current_map_applied,4,0,0.2684034567799096
HK,1993,U,10,11,fit,current_map_applied,12,0,0.060875751036592214
HK,1993,U,10,11,fit,current_map_applied,12,4,0.2537116256462951
HK,1993,U,10,11,fit,current_map_applied,8,0,0.2630961956472696
HK,1993,U,10,11,fit,current_map_applied,8,4,0.1734257227283215
HK,1993,U,10,11,fit,current_map_applied,8,12,0.25375291156824065
HK,1993,U,10,11,fit,current_map_applied,2,0,0.27764255227513374
HK,1993,U,10,11,fit,current_map_applied,2,4,0.2197063047905489
HK,1993,U,10,11,fit,current_map_applied,2,12,0.27882084218271985
HK,1993,U,10,11,fit,current_map_applied,2,8,0.18450540248673492
HK,1993,U,10,11,fit,current_map_applied,11,0,0.06173186922489902
HK,1993,U,10,11,fit,current_map_applied,11,4,0.2616984111979852
HK,1993,U,10,11,fit,current_map_applied,11,12,0.05386293979558331
HK,1993,U,10,11,fit,current_map_applied,11,8,0.2532593981034413
HK,1993,U,10,11,fit,current_map_applied,11,2,0.287359426510998
HK,1993,U,10,11,fit,current_map_applied,17,0,0.2273797082073063
HK,1993,U,10,11,fit,current_map_applied,17,4,0.16677368239601573
HK,1993,U,10,11,fit,current_map_applied,17,12,0.21852334276265328
HK,1993,U,10,11,fit,current_map_applied,17,8,0.1009913335257317
HK,1993,U,10,11,fit,current_map_applied,17,2,0.20823063385273144
HK,1993,U,10,11,fit,current_map_applied,17,11,0.21835740571714707
HK,1993,U,10,11,fit,current_map_applied,3,0,0.26555706911184795
HK,1993,U,10,11,fit,current_map_applied,3,4,0.05237582293291666
HK,1993,U,10,11,fit,current_map_applied,3,12,0.25049214914837936
HK,1993,U,10,11,fit,current_map_applied,3,8,0.147954564166312
HK,1993,U,10,11,fit,current_map_applied,3,2,0.2103859078051883
HK,1993,U,10,11,fit,current_map_applied,3,11,0.2559806607255837
HK,1993,U,10,11,fit,current_map_applied,3,17,0.14791240656508162
HK,1993,U,10,11,fit,current_map_applied,21,0,0.22175799506742483
HK,1993,U,10,11,fit,current_map_applied,21,4,0.18373654577991208
HK,1993,U,10,11,fit,current_map_applied,21,12,0.21569011764483953
HK,1993,U,10,11,fit,current_map_applied,21,8,0.11893397950607965
HK,1993,U,10,11,fit,current_map_applied,21,2,0.21240917079069502
HK,1993,U,10,11,fit,current_map_applied,21,11,0.2137533882771001
HK,1993,U,10,11,fit,current_map_applied,21,17,0.08722947663630594
HK,1993,U,10,11,fit,current_map_applied,21,3,0.17020928826918347
HK,1993,U,10,11,fit,current_map_applied,16,0,0.06418057444438323
HK,1993,U,10,11,fit,current_map_applied,16,4,0.2693414238950663
HK,1993,U,10,11,fit,current_map_applied,16,12,0.07593012407419095
HK,1993,U,10,11,fit,current_map_applied,16,8,0.2603567361518837
HK,1993,U,10,11,fit,current_map_applied,16,2,0.2910246573421291
HK,1993,U,10,11,fit,current_map_applied,16,11,0.043123596728867425
HK,1993,U,10,11,fit,current_map_applied,16,17,0.22527580291325863
HK,1993,U,10,11,fit,current_map_applied,16,3,0.2634484410359043
HK,1993,U,10,11,fit,current_map_applied,16,21,0.21781192630927504
HK,1993,U,10,11,fit,current_map_applied,22,0,0.22353610220934592
HK,1993,U,10,11,fit,current_map_applied,22,4,0.18611351006451243
HK,1993,U,10,11,fit,current_map_applied,22,12,0.21732586681700167
HK,1993,U,10,11,fit,current_map_applied,22,8,0.12824348067049393
HK,1993,U,10,11,fit,current_map_applied,22,2,0.21575456863962938
HK,1993,U,10,11,fit,current_map_applied,22,11,0.21409597181440637
HK,1993,U,10,11,fit,current_map_applied,22,17,0.08851513811875644
HK,1993,U,10,11,fit,current_map_applied,22,3,0.1720457565112464
HK,1993,U,10,11,fit,current_map_applied,22,21,0.05235877028127157
HK,1993,U,10,11,fit,current_map_applied,22,16,0.21720451237694305
HK,1993,U,10,11,fit,current_map_applied,13,0,0.22098663652156478
HK,1993,U,10,11,fit,current_map_applied,13,4,0.18620670872252093
HK,1993,U,10,11,fit,current_map_applied,13,12,0.20943716782037416
HK,1993,U,10,11,fit,current_map_applied,13,8,0.14081795819253268
HK,1993,U,10,11,fit,current_map_applied,13,2,0.24213688148047977
HK,1993,U,10,11,fit,current_map_applied,13,11,0.2017127362696022
HK,1993,U,10,11,fit,current_map_applied,13,17,0.11053265995599271
HK,1993,U,10,11,fit,current_map_applied,13,3,0.16909866902596848
HK,1993,U,10,11,fit,current_map_applied,13,21,0.11439895934635723
HK,1993,U,10,11,fit,current_map_applied,13,16,0.20869181433506487
HK,1993,U,10,11,fit,current_map_applied,13,22,0.12306254474036014
HK,1993,U,10,11,fit,current_map_applied,18,0,0.2118002386080658
HK,1993,U,10,11,fit,current_map_applied,18,4,0.16803870822977385
HK,1993,U,10,11,fit,current_map_applied,18,12,0.20709128240851143
HK,1993,U,10,11,fit,current_map_applied,18,8,0.10024583475034358
HK,1993,U,10,11,fit,current_map_applied,18,2,0.1914555030971841
HK,1993,U,10,11,fit,current_map_applied,18,11,0.2051515718037265
HK,1993,U,10,11,fit,current_map_applied,18,17,0.05105279832815541
HK,1993,U,10,11,fit,current_map_applied,18,3,0.15211455651150882
HK,1993,U,10,11,fit,current_map_applied,18,21,0.0633767600372902
HK,1993,U,10,11,fit,current_map_applied,18,16,0.20904255369170477
HK,1993,U,10,11,fit,current_map_applied,18,22,0.07132779029672486
HK,1993,U,10,11,fit,current_map_applied,18,13,0.10615693232997754
HK,1993,U,10,11,fit,current_map_applied,14,0,0.2546488410513128
HK,1993,U,10,11,fit,current_map_applied,14,4,0.12895118276448655
HK,1993,U,10,11,fit,current_map_applied,14,12,0.23944189049982337
HK,1993,U,10,11,fit,current_map_applied,14,8,0.1434012399875208
HK,1993,U,10,11,fit,current_map_applied,14,2,0.20363593956040665
HK,1993,U,10,11,fit,current_map_applied,14,11,0.24515177995614842
HK,1993,U,10,11,fit,current_map_applied,14,17,0.12321122449702661
HK,1993,U,10,11,fit,current_map_applied,14,3,0.11548922134251513
HK,1993,U,10,11,fit,current_map_applied,14,21,0.16026753893982373
HK,1993,U,10,11,fit,current_map_applied,14,16,0.2558113433363498
HK,1993,U,10,11,fit,current_map_applied,14,22,0.16186278158698433
HK,1993,U,10,11,fit,current_map_applied,14,13,0.15650070543759273
HK,1993,U,10,11,fit,current_map_applied,14,18,0.1341953932557153
HK,1993,U,10,11,fit,current_map_applied,9,0,0.11030537973378098
HK,1993,U,10,11,fit,current_map_applied,9,4,0.23700588337811243
HK,1993,U,10,11,fit,current_map_applied,9,12,0.09920748047191207
HK,1993,U,10,11,fit,current_map_applied,9,8,0.21120774539192064
HK,1993,U,10,11,fit,current_map_applied,9,2,0.24305112053923764
HK,1993,U,10,11,fit,current_map_applied,9,11,0.10306155439616675
HK,1993,U,10,11,fit,current_map_applied,9,17,0.18244658715233747
HK,1993,U,10,11,fit,current_map_applied,9,3,0.227917324614636
HK,1993,U,10,11,fit,current_map_applied,9,21,0.1907571764104501
HK,1993,U,10,11,fit,current_map_applied,9,16,0.11873492832376997
HK,1993,U,10,11,fit,current_map_applied,9,22,0.19526787067574664
HK,1993,U,10,11,fit,current_map_applied,9,13,0.18272055007752688
HK,1993,U,10,11,fit,current_map_applied,9,18,0.1705142233905785
HK,1993,U,10,11,fit,current_map_applied,9,14,0.20804006081235604
HK,1993,U,10,11,fit,current_map_applied,19,0,0.23013612129721428
HK,1993,U,10,11,fit,current_map_applied,19,4,0.18773816933534657
HK,1993,U,10,11,fit,current_map_applied,19,12,0.22221159281015349
HK,1993,U,10,11,fit,current_map_applied,19,8,0.12464175094323472
HK,1993,U,10,11,fit,current_map_applied,19,2,0.22206512942891857
HK,1993,U,10,11,fit,current_map_applied,19,11,0.22018438450973796
HK,1993,U,10,11,fit,current_map_applied,19,17,0.09620982696110515
HK,1993,U,10,11,fit,current_map_applied,19,3,0.1723519134458027
HK,1993,U,10,11,fit,current_map_applied,19,21,0.09943060120546032
HK,1993,U,10,11,fit,current_map_applied,19,16,0.23050104136488647
HK,1993,U,10,11,fit,current_map_applied,19,22,0.10614791154617978
HK,1993,U,10,11,fit,current_map_applied,19,13,0.13380896964737235
HK,1993,U,10,11,fit,current_map_applied,19,18,0.08976210897762922
HK,1993,U,10,11,fit,current_map_applied,19,14,0.15866949803506958
HK,1993,U,10,11,fit,current_map_applied,19,9,0.18967515656155162
HK,1993,U,10,11,fit,current_map_applied,15,0,0.19148818335565443
HK,1993,U,10,11,fit,current_map_applied,15,4,0.24380795329537078
HK,1993,U,10,11,fit,current_map_applied,15,12,0.17973944551719764
HK,1993,U,10,11,fit,current_map_applied,15,8,0.23829899321148376
HK,1993,U,10,11,fit,current_map_applied,15,2,0.28230459685335485
HK,1993,U,10,11,fit,current_map_applied,15,11,0.1735138033483771
HK,1993,U,10,11,fit,current_map_applied,15,17,0.21289435180940378
HK,1993,U,10,11,fit,current_map_applied,15,3,0.23566377166493585
HK,1993,U,10,11,fit,current_map_applied,15,21,0.22032193631541216
HK,1993,U,10,11,fit,current_map_applied,15,16,0.18753723935830913
HK,1993,U,10,11,fit,current_map_applied,15,22,0.21949792063739654
HK,1993,U,10,11,fit,current_map_applied,15,13,0.20772531723854523
HK,1993,U,10,11,fit,current_map_applied,15,18,0.2113829233689074
HK,1993,U,10,11,fit,current_map_applied,15,14,0.20181860634691845
HK,1993,U,10,11,fit,current_map_applied,15,9,0.16969878142242478
HK,1993,U,10,11,fit,current_map_applied,15,19,0.2204332324146055
HK,1993,U,10,11,fit,current_map_applied,6,0,0.21213707862614978
HK,1993,U,10,11,fit,current_map_applied,6,4,0.2023131886822743
HK,1993,U,10,11,fit,current_map_applied,6,12,0.2121016004243656
HK,1993,U,10,11,fit,current_map_applied,6,8,0.14126236880448753
HK,1993,U,10,11,fit,current_map_applied,6,2,0.22838767522131
HK,1993,U,10,11,fit,current_map_applied,6,11,0.21055556333106795
HK,1993,U,10,11,fit,current_map_applied,6,17,0.10795126887017394
HK,1993,U,10,11,fit,current_map_applied,6,3,0.18948882683700177
HK,1993,U,10,11,fit,current_map_applied,6,21,0.10105050921715322
HK,1993,U,10,11,fit,current_map_applied,6,16,0.2134543642015844
HK,1993,U,10,11,fit,current_map_applied,6,22,0.11246213586391511
HK,1993,U,10,11,fit,current_map_applied,6,13,0.13439720246182105
HK,1993,U,10,11,fit,current_map_applied,6,18,0.09778730265469548
HK,1993,U,10,11,fit,current_map_applied,6,14,0.17360014374459581
HK,1993,U,10,11,fit,current_map_applied,6,9,0.1833831358937441
HK,1993,U,10,11,fit,current_map_applied,6,19,0.12199371338068482
HK,1993,U,10,11,fit,current_map_applied,6,15,0.21239386256216253
HK,1993,U,10,11,fit,current_map_applied,5,0,0.2511698438667079
HK,1993,U,10,11,fit,current_map_applied,5,4,0.16374762342268195
HK,1993,U,10,11,fit,current_map_applied,5,12,0.2354576360887378
HK,1993,U,10,11,fit,current_map_applied,5,8,0.1999590859795288
HK,1993,U,10,11,fit,current_map_applied,5,2,0.25647787072382877
HK,1993,U,10,11,fit,current_map_applied,5,11,0.23812605516961266
HK,1993,U,10,11,fit,current_map_applied,5,17,0.15578561644288383
HK,1993,U,10,11,fit,current_map_applied,5,3,0.16338627636756292
HK,1993,U,10,11,fit,current_map_applied,5,21,0.1843861996945428
HK,1993,U,10,11,fit,current_map_applied,5,16,0.2519369744402685
HK,1993,U,10,11,fit,current_map_applied,5,22,0.18052254109828117
HK,1993,U,10,11,fit,current_map_applied,5,13,0.17341638118923922
HK,1993,U,10,11,fit,current_map_applied,5,18,0.16533023791203907
HK,1993,U,10,11,fit,current_map_applied,5,14,0.11317763466146169
HK,1993,U,10,11,fit,current_map_applied,5,9,0.22209100283955743
HK,1993,U,10,11,fit,current_map_applied,5,19,0.17617631680129764
HK,1993,U,10,11,fit,current_map_applied,5,15,0.20528800905572286
HK,1993,U,10,11,fit,current_map_applied,5,6,0.19642861165677913
HK,1993,U,10,11,fit,current_map_applied,20,0,0.21486705282469357
HK,1993,U,10,11,fit,current_map_applied,20,4,0.16244218796759052
HK,1993,U,10,11,fit,current_map_applied,20,12,0.2086169113360406
HK,1993,U,10,11,fit,current_map_applied,20,8,0.10039459343785821
HK,1993,U,10,11,fit,current_map_applied,20,2,0.19263519286859063
HK,1993,U,10,11,fit,current_map_applied,20,11,0.20854336623264183
HK,1993,U,10,11,fit,current_map_applied,20,17,0.05810929270213857
HK,1993,U,10,11,fit,current_map_applied,20,3,0.14714258090085341
HK,1993,U,10,11,fit,current_map_applied,20,21,0.049828520631501644
HK,1993,U,10,11,fit,current_map_applied,20,16,0.2140532951241951
HK,1993,U,10,11,fit,current_map_applied,20,22,0.057281962739978265
HK,1993,U,10,11,fit,current_map_applied,20,13,0.1102423835238255
HK,1993,U,10,11,fit,current_map_applied,20,18,0.03402843376210675
HK,1993,U,10,11,fit,current_map_applied,20,14,0.13054399382017629
HK,1993,U,10,11,fit,current_map_applied,20,9,0.17648333825403084
HK,1993,U,10,11,fit,current_map_applied,20,19,0.08431397381078466
HK,1993,U,10,11,fit,current_map_applied,20,15,0.21046892819001395
HK,1993,U,10,11,fit,current_map_applied,20,6,0.09661942742654202
HK,1993,U,10,11,fit,current_map_applied,20,5,0.16097493346281397
HK,1993,U,10,11,fit,current_map_applied,10,0,0.07178277078160605
HK,1993,U,10,11,fit,current_map_applied,10,4,0.26926238114920087
HK,1993,U,10,11,fit,current_map_applied,10,12,0.078329543232442
HK,1993,U,10,11,fit,current_map_applied,10,8,0.25797723796471417
HK,1993,U,10,11,fit,current_map_applied,10,2,0.2946870734245167
HK,1993,U,10,11,fit,current_map_applied,10,11,0.044099210981552325
HK,1993,U,10,11,fit,current_map_applied,10,17,0.2232572353976004
HK,1993,U,10,11,fit,current_map_applied,10,3,0.26470822644173286
HK,1993,U,10,11,fit,current_map_applied,10,21,0.2123589008309539
HK,1993,U,10,11,fit,current_map_applied,10,16,0.053770830840960945
HK,1993,U,10,11,fit,current_map_applied,10,22,0.21527638633590965
HK,1993,U,10,11,fit,current_map_applied,10,13,0.2037471553280288
HK,1993,U,10,11,fit,current_map_applied,10,18,0.2069729822590735
HK,1993,U,10,11,fit,current_map_applied,10,14,0.25595482606341513
HK,1993,U,10,11,fit,current_map_applied,10,9,0.11207430696242736
HK,1993,U,10,11,fit,current_map_applied,10,19,0.2246601025082633
HK,1993,U,10,11,fit,current_map_applied,10,15,0.18660807080450706
HK,1993,U,10,11,fit,current_map_applied,10,6,0.21055567519051135
HK,1993,U,10,11,fit,current_map_applied,10,5,0.2494264238958621
HK,1993,U,10,11,fit,current_map_applied,10,20,0.21030394441943726
HK,1993,U,10,11,fit,current_map_applied,7,0,0.30019844039152976
HK,1993,U,10,11,fit,current_map_applied,7,4,0.23109836876401163
HK,1993,U,10,11,fit,current_map_applied,7,12,0.29751750172362756
HK,1993,U,10,11,fit,current_map_applied,7,8,0.18801662713313308
HK,1993,U,10,11,fit,current_map_applied,7,2,0.1065446708160173
HK,1993,U,10,11,fit,current_map_applied,7,11,0.30490562651951725
HK,1993,U,10,11,fit,current_map_applied,7,17,0.22086538432009162
HK,1993,U,10,11,fit,current_map_applied,7,3,0.2140560029576923
HK,1993,U,10,11,fit,current_map_applied,7,21,0.23568373926491076
HK,1993,U,10,11,fit,current_map_applied,7,16,0.3085062967379491
HK,1993,U,10,11,fit,current_map_applied,7,22,0.2371310834020159
HK,1993,U,10,11,fit,current_map_applied,7,13,0.2556350899572149
HK,1993,U,10,11,fit,current_map_applied,7,18,0.21336294876723028
HK,1993,U,10,11,fit,current_map_applied,7,14,0.21699297827074912
HK,1993,U,10,11,fit,current_map_applied,7,9,0.2608307680497917
HK,1993,U,10,11,fit,current_map_applied,7,19,0.23808348953296976
HK,1993,U,10,11,fit,current_map_applied,7,15,0.28895968617602996
HK,1993,U,10,11,fit,current_map_applied,7,6,0.239865743001169
HK,1993,U,10,11,fit,current_map_applied,7,5,0.2762160388682112
HK,1993,U,10,11,fit,current_map_applied,7,20,0.21629969386969825
HK,1993,U,10,11,fit,current_map_applied,7,10,0.3143236217528071
HK,1993,U,10,11,fit,current_map_applied,1,0,0.27238030109599565
HK,1993,U,10,11,fit,current_map_applied,1,4,0.2087042102541327
HK,1993,U,10,11,fit,current_map_applied,1,12,0.2725136436655529
HK,1993,U,10,11,fit,current_map_applied,1,8,0.13861398235606223
HK,1993,U,10,11,fit,current_map_applied,1,2,0.12622763658164082
HK,1993,U,10,11,fit,current_map_applied,1,11,0.27185950701811507
HK,1993,U,10,11,fit,current_map_applied,1,17,0.17112525797628003
HK,1993,U,10,11,fit,current_map_applied,1,3,0.19391826121026065
HK,1993,U,10,11,fit,current_map_applied,1,21,0.16539203913035463
HK,1993,U,10,11,fit,current_map_applied,1,16,0.2751513801718834
HK,1993,U,10,11,fit,current_map_applied,1,22,0.168064435502636
HK,1993,U,10,11,fit,current_map_applied,1,13,0.20096065577948233
HK,1993,U,10,11,fit,current_map_applied,1,18,0.15610339864720174
HK,1993,U,10,11,fit,current_map_applied,1,14,0.1954366072700675
HK,1993,U,10,11,fit,current_map_applied,1,9,0.24148251610617127
HK,1993,U,10,11,fit,current_map_applied,1,19,0.18475107034112281
HK,1993,U,10,11,fit,current_map_applied,1,15,0.2557825195966046
HK,1993,U,10,11,fit,current_map_applied,1,6,0.18793729546118634
HK,1993,U,10,11,fit,current_map_applied,1,5,0.24162211042372295
HK,1993,U,10,11,fit,current_map_applied,1,20,0.1560012901671581
HK,1993,U,10,11,fit,current_map_applied,1,10,0.27733074534989377
HK,1993,U,10,11,fit,current_map_applied,1,7,0.13469489962455838
HK,1993,U,10,11,val,pre,4,0,0.4047257942464784
HK,1993,U,10,11,val,pre,12,0,0.14933239024879646
HK,1993,U,10,11,val,pre,12,4,0.364650516846346
HK,1993,U,10,11,val,pre,8,0,0.3946959649678417
HK,1993,U,10,11,val,pre,8,4,0.24386430009370527
HK,1993,U,10,11,val,pre,8,12,0.3674194302486848
HK,1993,U,10,11,val,pre,2,0,0.40273530702554133
HK,1993,U,10,11,val,pre,2,4,0.3093022735801484
HK,1993,U,10,11,val,pre,2,12,0.40136490939862
HK,1993,U,10,11,val,pre,2,8,0.2587966205117528
HK,1993,U,10,11,val,pre,11,0,0.1496494780558491
HK,1993,U,10,11,val,pre,11,4,0.3593336146024495
HK,1993,U,10,11,val,pre,11,12,0.07929425587478528
HK,1993,U,10,11,val,pre,11,8,0.3525749236465199
HK,1993,U,10,11,val,pre,11,2,0.3995440088667505
HK,1993,U,10,11,val,pre,17,0,0.3856067058233147
HK,1993,U,10,11,val,pre,17,4,0.2331855314575478
HK,1993,U,10,11,val,pre,17,12,0.3552001937654042
HK,1993,U,10,11,val,pre,17,8,0.1545040200267919
HK,1993,U,10,11,val,pre,17,2,0.2754173939162454
HK,1993,U,10,11,val,pre,17,11,0.3414041380681807
HK,1993,U,10,11,val,pre,3,0,0.40292641884632346
HK,1993,U,10,11,val,pre,3,4,0.08035958593467595
HK,1993,U,10,11,val,pre,3,12,0.36667290433283983
HK,1993,U,10,11,val,pre,3,8,0.2141373692036113
HK,1993,U,10,11,val,pre,3,2,0.29834456886505356
HK,1993,U,10,11,val,pre,3,11,0.3578485775665142
HK,1993,U,10,11,val,pre,3,17,0.2087327476715328
HK,1993,U,10,11,val,pre,21,0,0.392138818911916
HK,1993,U,10,11,val,pre,21,4,0.25739272494451326
HK,1993,U,10,11,val,pre,21,12,0.34718341463881963
HK,1993,U,10,11,val,pre,21,8,0.23096093809541157
HK,1993,U,10,11,val,pre,21,2,0.34459273016119657
HK,1993,U,10,11,val,pre,21,11,0.3410275062236625
HK,1993,U,10,11,val,pre,21,17,0.1729273300588332
HK,1993,U,10,11,val,pre,21,3,0.24347346917146478
HK,1993,U,10,11,val,pre,16,0,0.1350084824896962
HK,1993,U,10,11,val,pre,16,4,0.3726116066516129
HK,1993,U,10,11,val,pre,16,12,0.12935956240392185
HK,1993,U,10,11,val,pre,16,8,0.3547532027453132
HK,1993,U,10,11,val,pre,16,2,0.3960110342760764
HK,1993,U,10,11,val,pre,16,11,0.11397330704797044
HK,1993,U,10,11,val,pre,16,17,0.3401849891407619
HK,1993,U,10,11,val,pre,16,3,0.3694271022746429
HK,1993,U,10,11,val,pre,16,21,0.3446083460744216
HK,1993,U,10,11,val,pre,22,0,0.3507933256794973
HK,1993,U,10,11,val,pre,22,4,0.24932740255847563
HK,1993,U,10,11,val,pre,22,12,0.31453154947085205
HK,1993,U,10,11,val,pre,22,8,0.19218604647080428
HK,1993,U,10,11,val,pre,22,2,0.3113192242153049
HK,1993,U,10,11,val,pre,22,11,0.3048623784952714
HK,1993,U,10,11,val,pre,22,17,0.1673258231605026
HK,1993,U,10,11,val,pre,22,3,0.2385155369559988
HK,1993,U,10,11,val,pre,22,21,0.16840859372043177
HK,1993,U,10,11,val,pre,22,16,0.3187918170265057
HK,1993,U,10,11,val,pre,13,0,0.35614141330059595
HK,1993,U,10,11,val,pre,13,4,0.2595741610506134
HK,1993,U,10,11,val,pre,13,12,0.31131124417500816
HK,1993,U,10,11,val,pre,13,8,0.19505241687339087
